"sexo","edad","nivel","cond_act","p3_1","p3_2","p3_5","p5","p6_1","p6_2","p6_3","p6_4","p6_5","p11","p25","p35","year","p12_info","p12_prac","p12_entr"
1,78,3,1,2,1,2,0,0,0,0,0,0,3,0,1,2020,1,1,2
1,44,2,1,2,2,1,0,0,0,0,0,0,0,3,1,2020,2,2,2
2,29,4,1,1,2,2,4,2,2,2,1,2,0,0,1,2020,2,2,2
2,30,3,1,2,2,1,0,0,0,0,0,0,0,4,1,2020,2,2,2
2,85,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
1,60,4,1,2,1,1,0,0,0,0,0,0,4,4,1,2020,2,1,1
2,23,4,6,1,2,1,2,2,1,2,2,2,0,4,1,2020,2,2,2
1,58,5,8,1,2,1,3,2,2,2,1,2,0,3,1,2020,2,2,2
2,18,3,6,1,2,1,4,2,2,2,1,1,0,4,1,2020,2,2,2
1,77,4,8,2,1,1,0,0,0,0,0,0,4,4,1,2020,1,1,2
2,45,5,1,1,1,1,4,1,1,2,1,2,1,1,1,2020,1,1,2
2,48,4,8,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
1,56,2,1,1,2,2,5,2,2,1,2,1,0,0,1,2020,2,2,2
2,37,4,7,1,2,1,4,2,2,2,1,2,0,3,1,2020,2,2,2
1,56,3,1,1,2,2,4,2,2,2,2,1,0,0,1,2020,2,2,2
2,38,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
2,45,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
2,40,2,7,1,2,2,3,2,2,1,1,2,0,0,1,2020,2,2,2
2,31,3,7,2,1,1,0,0,0,0,0,0,4,3,1,2020,2,1,1
2,44,3,7,1,1,1,4,2,2,1,1,2,4,4,1,2020,2,1,1
2,21,4,1,1,1,1,2,2,1,2,2,2,4,2,1,2020,1,1,2
1,61,2,1,1,1,2,4,2,2,1,1,1,4,0,1,2020,1,1,2
1,26,4,1,1,1,1,2,2,1,2,1,2,2,2,1,2020,1,1,2
2,25,4,1,2,2,1,0,0,0,0,0,0,0,3,1,2020,2,2,2
1,25,4,1,1,1,1,3,2,2,2,2,1,3,2,1,2020,1,2,2
1,60,4,1,1,1,2,3,2,2,2,2,1,3,0,1,2020,2,2,1
1,31,4,1,1,1,1,3,2,2,1,1,1,3,3,1,2020,1,2,2
1,37,3,1,1,2,1,3,2,2,1,2,2,0,3,1,2020,2,2,2
1,39,3,1,2,1,2,0,0,0,0,0,0,3,0,1,2020,1,2,2
2,47,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
1,62,2,1,1,1,2,4,2,2,1,2,2,5,0,1,2020,2,2,1
2,70,2,1,1,2,2,5,2,2,1,2,2,0,0,1,2020,2,2,2
2,51,4,1,1,1,1,1,2,2,1,2,2,3,3,1,2020,2,1,1
1,23,4,1,2,1,1,0,0,0,0,0,0,3,3,1,2020,1,2,2
2,21,4,6,1,1,1,2,2,1,2,2,1,3,2,1,2020,1,1,1
2,24,3,7,2,2,1,0,0,0,0,0,0,0,3,1,2020,2,2,2
2,36,2,1,1,1,1,2,2,1,2,2,2,4,2,1,2020,1,2,2
1,22,4,6,1,1,1,3,2,2,2,2,1,2,2,1,2020,1,2,2
2,41,3,1,1,1,2,4,2,2,2,1,2,3,0,1,2020,1,2,2
2,33,2,7,1,2,2,2,2,1,2,2,2,0,0,1,2020,2,2,2
2,30,3,1,2,2,1,0,0,0,0,0,0,0,2,1,2020,2,2,2
2,34,4,1,1,2,1,4,2,2,1,2,2,0,3,1,2020,2,2,2
2,31,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
2,52,4,1,1,2,1,1,2,2,1,2,1,0,3,1,2020,2,2,2
1,33,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
2,32,2,1,1,2,2,1,2,2,2,1,2,0,0,1,2020,2,2,2
2,44,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
2,38,4,1,1,1,1,3,2,1,1,1,1,3,3,1,2020,1,1,1
2,71,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
2,28,2,1,1,2,1,4,2,2,1,2,2,0,3,1,2020,2,2,2
2,26,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2020,2,2,2
1,51,4,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,73,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,52,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,35,2,1,2,2,1,0,0,0,0,0,0,0,2,1,2022,2,2,2
2,28,3,7,2,2,1,0,0,0,0,0,0,0,2,1,2022,2,2,2
2,41,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,44,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,69,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,45,3,1,1,1,1,4,2,2,2,1,2,4,4,1,2022,2,2,1
2,23,3,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,47,3,7,1,2,1,4,2,2,1,2,2,0,3,1,2022,2,2,2
2,20,3,6,1,2,1,2,2,1,2,2,2,0,2,1,2022,2,2,2
1,45,4,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,42,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,39,3,1,2,2,1,0,0,0,0,0,0,0,1,1,2022,2,2,2
1,70,4,1,1,1,1,1,2,1,2,2,2,4,3,1,2022,1,1,2
2,29,2,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,54,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,37,3,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,53,4,8,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
1,55,2,4,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,46,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,32,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,38,4,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,40,4,1,1,2,1,3,2,1,2,2,1,0,3,1,2022,2,2,2
1,21,4,6,1,2,1,4,2,2,2,2,1,0,4,1,2022,2,2,2
1,51,4,1,1,2,1,4,2,2,2,2,1,0,4,1,2022,2,2,2
2,26,4,1,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
2,55,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,76,4,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,29,3,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,44,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,42,2,7,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
1,59,2,1,1,2,2,4,2,2,1,2,2,0,0,1,2022,2,2,2
2,36,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,42,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,32,4,1,2,1,1,0,0,0,0,0,0,3,2,1,2022,1,1,2
1,32,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,49,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,49,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,50,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,34,4,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,37,3,7,2,2,1,0,0,0,0,0,0,0,2,1,2022,2,2,2
1,52,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,51,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,35,4,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,55,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,34,3,1,2,1,1,0,0,0,0,0,0,3,4,1,2022,1,2,1
2,35,2,1,1,2,1,4,2,2,1,2,2,0,4,1,2022,2,2,2
2,22,3,1,1,2,1,4,2,2,2,1,2,0,3,1,2022,2,2,2
2,51,2,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,25,3,1,2,1,1,0,0,0,0,0,0,1,3,1,2022,1,2,2
1,21,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,28,2,1,1,2,1,4,2,2,1,2,2,0,4,1,2022,2,2,2
1,23,4,1,1,1,2,4,2,2,2,2,1,1,0,1,2022,2,1,2
1,49,2,1,1,2,1,4,2,1,2,2,2,0,4,1,2022,2,2,2
1,57,2,4,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,36,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,24,3,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,45,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,38,4,1,1,2,1,2,2,1,2,2,2,0,2,1,2022,2,2,2
1,37,4,1,1,1,1,4,2,2,1,2,2,4,4,1,2022,2,2,1
2,27,3,1,1,1,1,3,2,1,2,2,2,4,3,1,2022,2,1,2
1,45,2,1,1,1,2,4,2,2,2,1,2,4,0,1,2022,2,2,1
1,72,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,37,2,1,2,1,1,0,0,0,0,0,0,4,3,1,2022,2,2,1
2,34,3,7,1,1,1,2,1,2,2,2,2,4,4,1,2022,2,2,1
2,29,2,1,1,1,2,1,1,2,2,2,2,4,0,1,2022,2,2,1
1,22,2,1,2,1,1,0,0,0,0,0,0,3,1,1,2022,2,1,2
1,46,2,3,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,42,3,1,2,1,2,0,0,0,0,0,0,3,0,1,2022,1,2,2
2,68,2,1,1,2,1,1,1,1,2,2,2,0,3,1,2022,2,2,2
2,28,4,3,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
2,26,2,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,2,1
1,88,2,9,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,24,3,1,1,2,1,1,1,2,2,2,2,0,3,1,2022,2,2,2
2,42,2,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,1,2
2,25,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,34,3,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,60,4,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,36,2,7,1,1,1,4,2,2,2,2,1,3,4,1,2022,1,2,2
1,28,4,1,1,2,1,1,2,1,2,2,2,0,3,1,2022,2,2,2
2,81,4,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,43,2,1,1,2,1,3,2,2,2,1,2,0,3,1,2022,2,2,2
1,57,2,1,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,53,3,1,1,1,2,3,2,1,2,1,2,3,0,1,2022,1,1,2
2,71,4,8,2,1,2,0,0,0,0,0,0,5,0,1,2022,2,2,1
2,40,4,1,1,2,1,3,2,2,2,2,1,0,3,1,2022,2,2,2
2,69,4,7,1,1,2,3,2,1,2,2,2,3,0,1,2022,1,2,2
2,36,4,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,50,4,1,1,2,2,3,2,2,1,2,2,0,0,1,2022,2,2,2
1,76,2,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,21,4,6,1,2,1,2,2,2,2,1,1,0,4,1,2022,2,2,2
2,73,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,21,4,1,1,2,1,3,2,2,2,1,2,0,3,1,2022,2,2,2
1,56,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,53,2,1,2,1,2,0,0,0,0,0,0,3,0,1,2022,2,1,1
1,30,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,22,4,1,1,2,1,3,2,2,1,1,2,0,4,1,2022,2,2,2
2,33,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,25,4,6,1,2,1,2,2,1,2,2,2,0,2,1,2022,2,2,2
1,74,5,8,1,2,2,3,2,2,2,2,1,0,0,1,2022,2,2,2
2,25,4,1,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
2,31,3,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,26,4,7,2,1,1,0,0,0,0,0,0,3,2,1,2022,1,2,2
2,30,2,1,2,1,1,0,0,0,0,0,0,4,3,1,2022,2,1,2
2,38,5,1,1,1,1,3,2,2,2,1,2,1,3,1,2022,1,2,2
1,41,3,1,2,2,1,0,0,0,0,0,0,0,2,1,2022,2,2,2
1,36,4,1,2,1,2,0,0,0,0,0,0,1,0,1,2022,2,1,2
2,53,4,1,1,1,2,3,2,2,2,1,2,4,0,1,2022,2,1,2
2,52,2,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,1,2
1,46,4,1,1,1,1,4,2,2,2,1,2,3,4,1,2022,2,1,2
2,36,4,7,1,1,2,3,2,2,1,2,2,3,0,1,2022,1,1,2
2,29,4,1,1,1,2,2,2,1,2,2,2,2,0,1,2022,1,2,2
1,71,4,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,45,4,1,1,2,2,3,2,2,2,1,2,0,0,1,2022,2,2,2
2,27,4,1,1,2,1,1,2,1,2,2,2,0,1,1,2022,2,2,2
2,44,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,18,2,7,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,1,1
1,35,2,1,1,2,2,2,2,1,2,2,2,0,0,1,2022,2,2,2
2,31,2,1,2,1,2,0,0,0,0,0,0,3,0,1,2022,1,2,2
1,43,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,24,4,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,51,4,1,1,1,1,4,2,2,1,2,2,1,1,1,2022,1,2,2
1,62,2,1,1,2,2,1,2,1,2,2,2,0,0,1,2022,2,2,2
2,54,5,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,79,4,8,1,1,2,4,1,2,2,1,2,4,0,1,2022,1,2,2
2,40,4,1,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
1,38,3,4,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,35,5,1,1,1,1,1,2,1,2,2,2,1,4,1,2022,1,2,2
1,66,4,1,1,2,1,4,2,2,1,1,2,0,3,1,2022,2,2,2
2,55,2,1,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
2,69,4,7,2,1,1,0,0,0,0,0,0,3,4,1,2022,1,2,2
2,70,2,8,1,1,2,5,2,2,1,2,2,5,0,1,2022,1,2,1
2,40,4,1,2,1,1,0,0,0,0,0,0,4,1,1,2022,2,1,2
2,64,2,7,2,1,1,0,0,0,0,0,0,4,4,1,2022,2,2,1
1,53,2,1,1,1,2,3,2,2,1,2,2,4,0,1,2022,2,2,1
2,40,5,1,1,2,1,1,2,1,2,1,2,0,1,1,2022,2,2,2
1,36,5,1,1,2,1,1,2,1,2,2,2,0,4,1,2022,2,2,2
1,23,4,1,1,1,1,4,2,2,2,2,1,3,4,1,2022,1,2,2
2,78,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,54,4,1,2,1,1,0,0,0,0,0,0,3,3,1,2022,1,2,2
2,40,4,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,30,2,1,1,1,2,4,2,2,2,1,2,4,0,1,2022,1,2,1
1,32,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,56,2,3,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,22,4,4,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,82,4,8,1,2,2,3,2,2,2,2,1,0,0,1,2022,2,2,2
1,54,4,1,1,1,1,4,2,2,2,1,2,4,3,1,2022,1,2,2
1,81,5,8,1,1,2,4,2,2,2,2,1,4,0,1,2022,1,2,2
2,25,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,40,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,20,3,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,22,4,6,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,23,4,1,2,1,2,0,0,0,0,0,0,3,0,1,2022,2,2,1
1,55,3,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,25,2,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,60,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,30,3,4,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,42,5,1,1,1,1,1,2,1,1,2,1,2,1,1,2022,1,2,2
2,69,2,7,1,1,2,5,2,2,1,2,2,4,0,1,2022,2,2,1
1,21,4,6,1,2,1,2,2,1,2,2,2,0,4,1,2022,2,2,2
2,31,2,1,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
2,36,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,48,2,1,1,2,2,1,1,2,2,2,2,0,0,1,2022,2,2,2
2,25,2,3,2,2,1,0,0,0,0,0,0,0,5,1,2022,2,2,2
2,43,4,1,1,2,2,4,2,2,2,2,1,0,0,1,2022,2,2,2
2,45,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,28,3,1,2,1,1,0,0,0,0,0,0,4,3,1,2022,2,2,1
2,43,4,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,37,3,1,2,1,1,0,0,0,0,0,0,1,3,1,2022,1,2,2
2,47,4,1,1,2,1,3,2,2,2,2,1,0,3,1,2022,2,2,2
2,23,4,1,1,2,1,4,2,2,2,1,2,0,1,1,2022,2,2,2
2,47,2,1,1,1,2,5,2,2,1,2,2,3,0,1,2022,1,2,1
1,61,4,8,1,1,1,3,2,2,1,1,2,3,3,1,2022,2,1,2
2,64,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,24,3,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,50,2,1,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
1,48,3,1,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,37,4,1,1,2,1,4,2,2,1,2,2,0,4,1,2022,2,2,2
2,62,4,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,70,4,7,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
2,40,4,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,21,2,1,1,1,1,4,2,2,2,2,1,4,4,1,2022,2,2,1
1,59,2,4,2,1,1,0,0,0,0,0,0,1,1,1,2022,1,2,2
2,38,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,73,2,8,1,2,2,4,2,1,2,2,2,0,0,1,2022,2,2,2
1,35,4,1,1,2,1,3,2,2,1,2,2,0,2,1,2022,2,2,2
2,38,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,46,4,1,1,2,1,3,2,2,1,2,2,0,1,1,2022,2,2,2
2,49,4,1,1,1,1,4,2,2,2,2,1,4,4,1,2022,2,2,1
2,66,4,1,2,2,1,0,0,0,0,0,0,0,1,1,2022,2,2,2
1,29,2,1,1,2,1,3,2,1,1,2,2,0,3,1,2022,2,2,2
2,21,3,1,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
2,55,3,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,46,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,67,4,8,2,1,2,0,0,0,0,0,0,3,0,1,2022,1,2,1
1,66,3,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,30,2,4,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,35,4,1,1,2,2,3,2,2,2,1,2,0,0,1,2022,2,2,2
2,25,4,1,1,1,1,1,1,1,1,1,2,1,1,1,2022,1,2,2
1,26,4,1,1,2,2,4,2,2,1,2,1,0,0,1,2022,2,2,2
2,52,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,36,4,1,1,2,1,3,2,1,2,2,2,0,1,1,2022,2,2,2
2,40,4,5,1,1,2,1,1,1,2,2,2,3,0,1,2022,1,2,2
2,53,1,4,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,74,3,8,1,2,2,4,2,1,1,1,2,0,0,1,2022,2,2,2
2,59,4,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,57,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,21,2,4,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,56,1,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,63,3,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,19,4,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,19,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,75,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,44,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,64,2,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,48,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,26,4,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,65,4,8,1,2,2,3,2,1,1,1,1,0,0,1,2022,2,2,2
1,35,2,4,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,67,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,71,2,8,2,2,2,0,0,0,0,0,0,0,0,2,2022,2,2,2
1,61,2,8,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
1,54,2,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,52,2,8,2,2,2,0,0,0,0,0,0,0,0,2,2022,2,2,2
1,59,4,8,2,2,2,0,0,0,0,0,0,0,0,2,2022,2,2,2
2,51,4,1,1,2,1,3,1,2,1,1,1,0,3,1,2022,2,2,2
2,68,3,7,1,1,2,4,2,2,2,1,2,4,0,1,2022,1,2,2
1,36,2,5,2,1,2,0,0,0,0,0,0,3,0,1,2022,1,1,2
1,50,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,37,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,34,4,1,1,1,1,1,2,1,2,2,2,1,1,1,2022,1,1,2
1,86,2,8,1,2,2,5,2,2,1,2,2,0,0,2,2022,2,2,2
2,50,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,62,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,39,2,3,1,1,2,4,2,2,1,2,2,4,0,1,2022,2,2,1
1,44,3,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,23,4,6,1,2,1,2,2,1,2,2,2,0,2,1,2022,2,2,2
1,58,4,8,1,2,2,3,2,1,2,2,2,0,0,1,2022,2,2,2
1,79,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,25,4,7,1,2,1,4,2,1,2,2,2,0,4,1,2022,2,2,2
1,41,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,56,3,3,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,70,3,7,1,2,2,3,2,2,1,1,2,0,0,1,2022,2,2,2
1,62,3,1,1,2,1,4,2,2,2,2,1,0,3,1,2022,2,2,2
1,53,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,36,2,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,2,1
2,57,3,7,1,1,1,4,2,2,2,1,2,4,4,1,2022,2,2,1
1,61,4,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,34,4,1,2,1,2,0,0,0,0,0,0,1,0,1,2022,1,2,2
1,42,5,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,31,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,59,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,76,1,2,1,2,2,5,2,2,1,2,2,0,0,2,2022,2,2,2
1,50,4,1,1,1,1,1,1,1,2,2,2,1,1,1,2022,1,2,2
2,56,5,1,1,1,1,1,2,1,2,2,2,1,3,1,2022,1,1,2
1,25,4,1,1,1,1,4,1,1,2,1,2,4,4,1,2022,2,1,2
2,29,4,3,1,2,1,3,2,1,2,2,2,0,3,1,2022,2,2,2
1,21,3,1,1,2,1,1,1,2,2,2,2,0,4,1,2022,2,2,2
1,63,2,1,2,1,2,0,0,0,0,0,0,5,0,1,2022,2,2,1
1,34,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,28,3,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,1,2
2,32,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,83,2,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,32,2,7,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,1,2
2,38,2,1,1,2,2,3,2,1,2,2,2,0,0,1,2022,2,2,2
2,46,4,7,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,50,2,1,1,1,1,3,1,2,1,2,2,3,4,1,2022,1,2,2
2,47,3,1,1,2,1,2,2,1,1,1,2,0,2,1,2022,2,2,2
2,65,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,60,5,8,1,2,1,3,2,2,2,2,1,0,3,1,2022,2,2,2
2,34,4,7,2,1,2,0,0,0,0,0,0,5,0,1,2022,2,2,1
1,24,4,6,1,1,1,2,2,1,2,1,2,2,2,1,2022,1,2,2
2,42,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,24,4,6,1,1,1,2,1,1,2,2,1,2,2,1,2022,1,2,2
2,32,4,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,36,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,30,5,1,1,2,1,1,1,1,2,1,2,0,3,1,2022,2,2,2
1,33,5,1,1,2,1,4,1,1,2,1,1,0,4,1,2022,2,2,2
1,74,2,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,78,4,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,36,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,51,4,3,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,28,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,62,4,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,60,2,8,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,31,3,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
